x,S_mean,S_lo,S_hi
-9.895863521155654,-4.080530215731058,-6.978796239377467,-0.042208601946317106
-9.889486555871471,-5.210608365214065,-7.742021241838713,-2.1905725383669865
-9.883109590587287,-4.994549393545957,-7.867135756342351,-1.742468183699799
-9.876732625303102,-3.5426268008883164,-6.617152259607732,0.5981726672411192
-9.870355660018918,-1.4044058749749324,-5.055275999628408,3.4461077731978538
-9.863978694734733,0.6290917193295658,-3.7841668022101156,5.867122819878947
-9.85760172945055,1.849894765147789,-3.593922061093539,7.862519124683994
-9.851224764166366,1.9386175875556166,-3.9573535424363255,8.140909479133967
-9.844847798882181,1.0942265908641664,-4.833000176963225,6.570490657858571
-9.838470833597997,-0.08779602634101495,-5.388636792484742,4.992729233535774
-9.832093868313814,-0.9331176365563147,-5.457719572158197,3.2383312526866046
-9.82571690302963,-1.0372788810056364,-5.053729403545818,2.3172203239574682
-9.819339937745445,-0.457054072199866,-3.6799144525925667,2.5837700825764482
-9.81296297246126,0.3618005132731995,-2.615314594512922,3.3550901021562125
-9.806586007177076,0.8760626859991651,-2.504824543861477,3.989306773008382
-9.800209041892893,0.7780610203840965,-3.3526781180714234,4.039568004968858
-9.793832076608709,0.16454443387971726,-4.595574420423209,3.595924379810606
-9.787455111324524,-0.5587580557957302,-5.324600942119205,3.471202956220244
-9.78107814604034,-0.9623649118667361,-5.935312152087832,3.374403807414787
-9.774701180756155,-0.8689980596691735,-5.602043613678773,3.7259980505781476
-9.768324215471972,-0.43573879546810174,-4.871371578738009,4.3282196964939095
-9.761947250187788,-0.0009884630554470694,-3.6778455474406435,4.403729807272754
-9.755570284903603,0.17853814362805076,-3.1093604008161857,4.013217129417133
-9.749193319619419,0.10662338635754667,-2.853259820236853,3.467400535864332
-9.742816354335234,0.02168594383738683,-2.4564738547365406,3.109770628813544
-9.736439389051052,0.1991621440403197,-2.2810932240175346,3.13294788846167
-9.730062423766867,0.7319128125115794,-2.0768655113765684,4.142862102608063
-9.723685458482683,1.4414001972945178,-1.6639779595264483,5.332363374798474
-9.717308493198498,1.9739183233602446,-1.5651273202191656,6.501539869370681
-9.710931527914314,2.0139840151865864,-1.7498586715323563,6.812757036230708
-9.70455456263013,1.4790947715962894,-2.3738776506155834,6.391256331190109
-9.698177597345946,0.5781532595918093,-3.4045665565928918,5.253547792181717
-9.691800632061762,-0.29945764596688756,-4.070695625703076,3.9161289674389885
-9.685423666777577,-0.7964609295244824,-4.070438633024666,2.878866677569786
-9.679046701493395,-0.7743842238959723,-3.775413653112898,2.5756850352909084
-9.67266973620921,-0.36447440816332316,-2.9282512267546976,2.3559026627890653
-9.666292770925025,0.1397321525696811,-2.093925502322918,2.8389212944181406
-9.659915805640841,0.46919067628378,-2.2463979223832906,3.0107766900612862
-9.653538840356656,0.5206561865158986,-2.4889013758873153,3.2627359890728798
-9.647161875072474,0.3695954059654186,-2.888909676813188,3.5287413370298935
-9.64078490978829,0.16768060115749328,-3.413315240909919,3.252718531429174
-9.634407944504105,0.013973832570951602,-3.645951795907734,3.2608547153265843
-9.62803097921992,-0.1083010745222624,-3.825041377966901,3.362400684241748
-9.621654013935736,-0.29946074413971013,-4.122328360461894,3.1929135493926584
-9.615277048651553,-0.655019931792998,-4.284948032170046,2.724851014860068
-9.608900083367368,-1.185848410951568,-4.442041085947176,1.7454615707529884
-9.602523118083184,-1.787944865171279,-4.837585003687133,0.7697522977561352
-9.596146152799,-2.2664577368210668,-5.12101705685446,0.20436219353767868
-9.589769187514815,-2.4000502715250005,-4.954316001517676,-0.2628597631553517
-9.583392222230632,-2.0285547899852774,-4.528906644846548,0.15782824541408272
-9.577015256946448,-1.138581013236141,-3.4164070286596395,1.2105202898896192
-9.570638291662263,0.09379776627977404,-2.2165075409966497,2.7134225019169347
-9.564261326378078,1.3422027311551918,-1.10442692919775,4.54497854463407
