dt,bin,x_center,n,w_sum,median_dx,mad_dx,sigma_dx,var_mad_dx,D_mad,median_lo,median_hi,sigma_lo,sigma_hi,var_mad_lo,var_mad_hi
3,11,-11.4759946898505,18665,18214.72825450126,-0.3771432410300352,0.45709229237773913,0.677685032679236,0.45925700351745713,0.07654283391957618,-0.39599080844415246,-0.3589594189464513,0.6656473446689806,0.699481602912386,0.4430865441768981,0.4892747137727381
3,12,-11.33691482163398,20510,18950.995187720328,-0.5190737702571244,0.5173990616208767,0.7670958487591117,0.588436041183462,0.09807267353057701,-0.5394885001544142,-0.4909432837838015,0.7500121055959562,0.7882084779206985,0.5625182502859067,0.6212731673497462
3,13,-11.201780933616996,19652,17947.27386825409,-0.720862531114232,0.5600021884574335,0.830259244606991,0.6893304132553713,0.11488840220922854,-0.7442616236381785,-0.7013953270375666,0.8065229984710589,0.8442426881081595,0.6504794047697853,0.7127458238998835
3,14,-11.030873545631414,19857,16672.619413828976,-0.5194532935677909,0.5617551129837199,0.8328581305096632,0.6936526655560511,0.11560877759267518,-0.5475502271015102,-0.4907533922761491,0.8102629740974531,0.8565907067571773,0.6565267791744912,0.7337476936825253
3,15,-10.865610801569732,19441,15662.145229216485,-0.8201697416929647,0.613815426789575,0.9100427517582239,0.8281778100276803,0.13802963500461338,-0.8504946131262213,-0.7890024445319792,0.8860453932989354,0.936867016641473,0.7850764570870571,0.8777198815615915
3,16,-10.689617149318902,20206,15379.241106043788,-0.848180693879458,0.6159674530514643,0.9132333458941009,0.8339951440529345,0.13899919067548908,-0.8759678250423768,-0.8156862309531059,0.8933596852356336,0.9318271791682309,0.798091557414053,0.8683019427535915
3,17,-10.494394344738378,19810,13911.618414257478,-0.8929568907623295,0.5753734975685294,0.8530487474951016,0.7276921656029617,0.12128202760049361,-0.9213029742973752,-0.8506118222860646,0.8287333722235194,0.8716534097130593,0.68679901771865,0.7597800419975589
3,18,-10.221483621113975,20155,12151.371566133404,-0.9495988040228324,0.5945868949379117,0.8815345304349479,0.7771031283491641,0.129517188058194,-0.9795220319269068,-0.9277711611104482,0.8568036520834978,0.9082839273332712,0.7341124982236196,0.8249797911492848
3,19,-9.864746724200458,19863,9052.011096279048,-0.9336552338299082,0.6449037459746467,0.9561342937820112,0.9141927877460253,0.15236546462433756,-0.9568455441359324,-0.9055685949289559,0.9284939770873271,0.9759933487043986,0.8621010798986478,0.9525658884587177
3,20,-9.118373062787605,19393,6219.081851286063,-0.5798893603000383,0.58321738866257,0.8646781004311263,0.7476682173651809,0.12461136956086348,-0.6026868740813814,-0.5598380345587407,0.8393502226931158,0.8920901347054331,0.7045093001785647,0.7958248170729252
