dt,x_id,x_center,x_lo,x_hi,n,median_dx,median_lo,median_hi,ppos,ppos_lo,ppos_hi
5,7,-11.995000000000001,-12.057,-11.933,5837,-0.0131426848740616,-0.0365082619340384,0.0226853837990343,0.49776491446062454,0.48031883174227435,0.5161910630843858
5,8,-11.868,-11.933,-11.803,5717,-0.0357192331135038,-0.0941238500250456,-0.0349302042914008,0.4637331895244194,0.44656250498531136,0.4820443195376711
5,9,-11.7375,-11.803,-11.672,4150,-0.0758004099951428,-0.11842638731768672,-0.0377436266535013,0.43138700621047554,0.40960798757673156,0.45181743567943516
5,10,-11.6125,-11.672,-11.553,5103,-0.3818059224397245,-0.3827797242535329,-0.3235860785198881,0.2559650805457143,0.2401518552291411,0.2723373359370282
5,11,-11.484,-11.553,-11.415,4719,-0.1475931366745619,-0.17956026932477784,-0.1054730276344244,0.352368680776401,0.3331600577814949,0.369880559326523
5,12,-11.341,-11.415,-11.267,4941,-0.4737557296580128,-0.5065118911309785,-0.4387655014772935,0.2263616441284943,0.21165680739258133,0.24105535430901034
5,13,-11.192,-11.267,-11.117,4514,-0.3822677854062704,-0.3852317892206258,-0.3793037815919096,0.3180140680692679,0.2976699628755458,0.33676116559150043
5,14,-11.0385,-11.117,-10.96,6920,-0.5709399389190146,-0.5859979910536364,-0.5293510985772123,0.2990904541842051,0.2855343287389466,0.312270201300351
5,15,-10.872,-10.96,-10.784,5637,-1.031934315369691,-1.0801617078103476,-0.9890009294260924,0.1270112758140124,0.11672678574582696,0.13813241959451839
5,16,-10.690000000000001,-10.784,-10.596,6665,-0.6729254571707877,-0.7641417728224695,-0.5889619948766391,0.217131436896468,0.2025308260249147,0.22904913157397835
5,17,-10.4805,-10.596,-10.365,6538,-0.6162986513784787,-0.6446062565250656,-0.5926267286020879,0.21169538542531438,0.19703803436401046,0.22432391120696796
5,18,-10.217500000000001,-10.365,-10.07,7434,-0.7328030311126064,-0.8069143672009975,-0.6964907270591159,0.16324782920417433,0.1520698905325577,0.17338307594638586
5,19,-9.827,-10.07,-9.584,6864,-0.8150695500143996,-0.8567966322864429,-0.7871052299984364,0.17922036595067622,0.16797258778631144,0.18904427749421687
5,20,-6.306,-9.584,-3.028,7045,-0.5069856346085935,-0.5370823777635536,-0.4616915563002236,0.27371849334466164,0.26188471010709513,0.2852822864127341
