x,dt,obs_class,weight_col,weight_cap_q,n,grid_qlo,grid_qhi,grid_n,b_OU_linear,b_tanh_saturating,b_rational_saturating,b_hinge_plateau_smooth
-8.683064880716268,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.1287037686918544,-0.21631576512107406,-0.2110546492515627,-0.1683105224476542
-8.673842012607244,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.13051282946999399,-0.21731847444189772,-0.21197752554745627,-0.16910378139015506
-8.664619144498218,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.1323218902481338,-0.21829230041606704,-0.21287822104550427,-0.16988078565897843
-8.655396276389194,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.13413095102627337,-0.21923795115464162,-0.2137573510945271,-0.17064180974631823
-8.646173408280168,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.13594001180441317,-0.22015612503518406,-0.21461551382323651,-0.1713871252050816
-8.636950540171144,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.13774907258255276,-0.2210475103259099,-0.2154532904953822,-0.17211700062083582
-8.627727672062118,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.13955813336069256,-0.22191278485224875,-0.21627124587256194,-0.1728317015865385
-8.618504803953094,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.14136719413883214,-0.222752615703638,-0.21706992858276586,-0.17353149067996088
-8.609281935844068,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.14317625491697195,-0.2235676589784227,-0.21784987149292778,-0.174216627443726
-8.600059067735042,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.14498531569511175,-0.2243585595647668,-0.2186115920839258,-0.1748873683678726
-8.590836199626018,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.14679437647325133,-0.2251259509555424,-0.21935559282664602,-0.17554396687486756
-8.581613331516994,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.1486034372513909,-0.22587045509521012,-0.2200823615578712,-0.17618667330698273
-8.572390463407968,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.15041249802953072,-0.22659268225676302,-0.22079237185489262,-0.17681573491595384
-8.563167595298943,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.15222155880767074,-0.2272932309468673,-0.22148608340787537,-0.17743139585484552
-8.553944727189918,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.1540306195858101,-0.22797268783739552,-0.22216394238912063,-0.17803389717204063
-8.544721859080894,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.15583968036394968,-0.22863162772161055,-0.22282638181847547,-0.17862347680727822
-8.535498990971869,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.1576487411420895,-0.22927061349332356,-0.22347382192423673,-0.1792003695896621
-8.526276122862843,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.1594578019202295,-0.22989019614741654,-0.22410667049898547,-0.17976480723756597
-8.517053254753819,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.16126686269836887,-0.23049091480018585,-0.22472532324986755,-0.180317018360361
-8.507830386644795,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.16307592347650846,-0.2310732967280276,-0.22533016414290966,-0.18085722846189334
-8.498607518535769,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.16488498425464826,-0.23163785742305276,-0.22592156574102307,-0.1813856599456394
-8.489384650426743,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.16669404503278828,-0.23218510066428505,-0.2264998895354109,-0.18190253212146973
-8.480161782317719,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.16850310581092764,-0.23271551860315873,-0.2270654862701459,-0.18240806121395334
-8.470938914208693,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.17031216658906767,-0.2332295918620969,-0.2276186962597345,-0.18290246037213465
-8.461716046099669,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.17212122736720703,-0.2337277896450105,-0.2281598496995248,-0.18338593968071687
-8.452493177990643,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.17393028814534706,-0.23421056985862393,-0.22868926696885983,-0.1838587061725899
-8.443270309881619,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.17573934892348642,-0.23467837924358514,-0.22920725892690413,-0.18432096384263663
-8.434047441772593,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.17754840970162644,-0.23513165351438273,-0.22971412720111128,-0.18477291366276008
-8.42482457366357,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.1793574704797658,-0.23557081750714104,-0.2302101644683202,-0.18521475359806772
-8.415601705554543,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.18116653125790583,-0.2359962853344248,-0.23069565472849723,-0.18564667862415887
-8.40637883744552,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.1829755920360452,-0.23640846054622972,-0.23117087357115898,-0.1860688807454543
-8.397155969336493,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.1847846528141852,-0.23680773629639337,-0.2316360884345328,-0.186481549014516
-8.38793310122747,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.1865937135923248,-0.2371944955136998,-0.23209155885752458,-0.18688486955230085
-8.378710233118444,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.1884027743704646,-0.2375691110770067,-0.23253753672458208,-0.18727902556929818
-8.36948736500942,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.19021183514860418,-0.23793194599375964,-0.2329742665035488,-0.1876641973874977
-8.360264496900394,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.19202089592674398,-0.23828335358130767,-0.23340198547662108,-0.18804056246314124
-8.351041628791368,1,TT,w_clone,0.999,22538,0.02,0.98,500,-0.1938299567048838,-0.23862367765046852,-0.23382092396452145,-0.18840829541020773
