bin,x0_lo,x0_hi,x0_mid,n,resid_med,mad,sigma_mad,var_mad,mean_resid2,D_var_mad,D_mean_resid2,D_mad2,model,dt,obs_class,weight_col,weight_cap_q,nbins_diff,min_per_bin_diff
13,-9.59732047300703,-9.461926499746305,-9.52876044106454,3711,-0.007888082909160238,0.4010351793689789,0.5945747569324481,0.35351914158127973,0.3773382399938483,0.17675957079063986,0.18866911999692415,0.08041460754575455,OU_linear,1,TT,w_clone,0.999,20,200
14,-9.461926499746305,-9.315628194858398,-9.390578662575669,3707,0.018993788323678013,0.39984801510437207,0.592814667193742,0.3514292296400271,0.4547435494817456,0.17571461482001355,0.2273717747408728,0.07993921759145307,OU_linear,1,TT,w_clone,0.999,20,200
15,-9.315628194858398,-9.13634808803837,-9.228276262019984,3714,-0.0037255412244200925,0.3977538489760945,0.5897098564919577,0.3477577148437654,0.38757097800951357,0.1738788574218827,0.19378548900475678,0.0791040621876489,OU_linear,1,TT,w_clone,0.999,20,200
16,-9.13634808803837,-8.907866311136049,-9.02988492488236,3711,0.03726581651268873,0.41843485199147473,0.6203715115625604,0.38486081235841607,0.40930237924590884,0.19243040617920804,0.20465118962295442,0.08754386268056369,OU_linear,1,TT,w_clone,0.999,20,200
17,-8.907866311136049,-8.57403085994758,-8.76351151033816,3712,0.08366413398632933,0.4211053689410589,0.6243308199920139,0.38978897279190045,0.4157962925860817,0.19489448639595022,0.20789814629304085,0.08866486587549266,OU_linear,1,TT,w_clone,0.999,20,200
18,-8.57403085994758,-8.008431406032207,-8.341995137230025,3711,0.21741493910232101,0.4291794066073056,0.6363013882359912,0.4048794566710497,0.547857757848991,0.20243972833552484,0.2739288789244955,0.09209748152789947,OU_linear,1,TT,w_clone,0.999,20,200
19,-8.008431406032207,-3.039465617682323,-7.412623997359198,3712,0.4649282993579691,0.5496018599540555,0.8148397175678826,0.6639637653261068,1.3437031453977921,0.3319818826630534,0.6718515726988961,0.15103110223247862,OU_linear,1,TT,w_clone,0.999,20,200
0,-12.181254346275065,-11.207828667631707,-11.37606478592881,3710,0.24879901302326662,0.2931880063752907,0.434680538252006,0.18894717033505362,0.3178801129228906,0.09447358516752681,0.1589400564614453,0.04297960354115875,tanh_saturating,1,TT,w_clone,0.999,20,200
1,-11.207828667631707,-10.980548609474782,-11.090484107925846,3706,0.08132741825590428,0.3061853616260742,0.45395041714681755,0.20607098122776968,0.2189982813358001,0.10303549061388484,0.10949914066790005,0.04687473783704491,tanh_saturating,1,TT,w_clone,0.999,20,200
2,-10.980548609474782,-10.788405207690138,-10.885768709289078,3718,0.031594050598758805,0.3469193423216981,0.5143426169261496,0.26454832758643987,0.26211537946662833,0.13227416379321993,0.13105768973331416,0.06017651503845977,tanh_saturating,1,TT,w_clone,0.999,20,200
3,-10.788405207690138,-10.626385769832822,-10.702646511820571,3709,-0.008173781232862276,0.34433370503427285,0.5105091510838129,0.2606195933403153,0.24873810865788912,0.13030979667015766,0.12436905432894456,0.05928285021131481,tanh_saturating,1,TT,w_clone,0.999,20,200
4,-10.626385769832822,-10.491988829193804,-10.557747008373676,3701,-0.049523407977385955,0.3475559160910786,0.5152864011966332,0.2655200752581776,0.25978903967004774,0.1327600376290888,0.12989451983502387,0.060397557404954436,tanh_saturating,1,TT,w_clone,0.999,20,200
5,-10.491988829193804,-10.37461125256336,-10.430795769446371,3719,-0.1036891374070874,0.3859978696759493,0.5722804415815624,0.3275049038167881,0.3228793566102472,0.16375245190839405,0.1614396783051236,0.07449717769718557,tanh_saturating,1,TT,w_clone,0.999,20,200
6,-10.37461125256336,-10.265879845210724,-10.319402067702468,3708,-0.1039278496949525,0.4090008449358583,0.6063846527019034,0.36770234703240806,0.37367828641520556,0.18385117351620403,0.18683914320760278,0.083640845579123,tanh_saturating,1,TT,w_clone,0.999,20,200
7,-10.265879845210724,-10.162060162824435,-10.213199587383286,3716,-0.09431600168332017,0.4190554204043417,0.621291566291477,0.38600321034491675,0.37381384303344123,0.19300160517245837,0.18690692151672061,0.08780372268512977,tanh_saturating,1,TT,w_clone,0.999,20,200
8,-10.162060162824435,-10.059801214586257,-10.112548291637587,3709,-0.0352241455532085,0.41322181613944486,0.6126426646083409,0.3753310344984081,0.3707572553220793,0.18766551724920405,0.18537862766103966,0.08537613466679059,tanh_saturating,1,TT,w_clone,0.999,20,200
9,-10.059801214586257,-9.957319323621874,-10.008931052930862,3712,-0.12234106176995208,0.4460941546761003,0.6613791937227863,0.4374224378894029,0.38361558956676056,0.21871121894470144,0.19180779478338028,0.09949999741809225,tanh_saturating,1,TT,w_clone,0.999,20,200
