rep,model,intercept,slope,xstar,sse,tau
266,hinge_plateau_smooth,-4.880486664898739,-0.48007923220557286,-9.810635020521639,77.88880423478697,2.0829895003077197
267,hinge_plateau_smooth,-5.122011638092325,-0.5025463823614358,-9.871067328844246,70.63434718080455,1.9898660802233996
268,hinge_plateau_smooth,-4.95149011946669,-0.48735703655513873,-9.821062940888883,71.5777811828917,2.051883783331528
269,hinge_plateau_smooth,-4.9758508902494585,-0.48897148841902377,-9.828382818952159,79.43580643894875,2.04510901695571
270,hinge_plateau_smooth,-4.901947404662425,-0.48203040398105573,-9.809413018192512,79.9460583759008,2.0745579360577033
271,hinge_plateau_smooth,-4.852553727955562,-0.47752056751004046,-9.816410492109915,63.95279352924207,2.0941506356770145
272,hinge_plateau_smooth,-5.118260104821852,-0.502249767197653,-9.863942120278889,84.03366308107817,1.9910412414516157
273,hinge_plateau_smooth,-4.901795313865967,-0.4823262993268963,-9.813438696879272,80.49774447527757,2.0732852456843758
274,hinge_plateau_smooth,-5.090688157109941,-0.499067630759058,-9.877068169652183,64.1404042427649,2.0037364444555297
275,hinge_plateau_smooth,-5.205189758418961,-0.5108270788707832,-9.872148711148553,85.11665561534414,1.9576096126512434
276,hinge_plateau_smooth,-4.9769552964549515,-0.4892145250110705,-9.824681548142326,85.53791920617341,2.0440930284671555
277,hinge_plateau_smooth,-5.146235605380172,-0.5046648894771244,-9.868286946297207,35.92006028465138,1.9815129224386598
278,hinge_plateau_smooth,-5.0955026090939075,-0.5004237821938213,-9.867199450056821,63.02138574978478,1.9983063067388065
279,hinge_plateau_smooth,-4.909575455410382,-0.4825531632479674,-9.82195118981741,79.26191310292543,2.0723105269255786
280,hinge_plateau_smooth,-5.256999531285031,-0.5154564596344958,-9.879575637700974,78.40137341127542,1.9400280689257214
281,hinge_plateau_smooth,-5.214635509105163,-0.5112258529476131,-9.87148559256857,95.06059061259378,1.9560826085657155
282,hinge_plateau_smooth,-4.913625348279462,-0.48310676542316905,-9.816801670879055,90.09272517210705,2.069935822828039
283,hinge_plateau_smooth,-5.076631203667139,-0.4988591221027762,-9.83022141747449,73.2130059220272,2.0045739482217537
284,hinge_plateau_smooth,-4.888857769142284,-0.4812427167301216,-9.814233792804968,87.69429091323833,2.0779535258105417
285,hinge_plateau_smooth,-5.064461144299372,-0.4972794917605945,-9.830002646624536,98.660035957471,2.010941566199618
286,hinge_plateau_smooth,-5.124416674352593,-0.5027892386525189,-9.86147531079313,77.68778364904513,1.9889049389362665
287,hinge_plateau_smooth,-4.939059843153464,-0.4855323623961926,-9.820328601123387,70.91278091723983,2.059594946595967
288,hinge_plateau_smooth,-5.123172639470824,-0.5037099777410671,-9.825464513234495,89.75141223367093,1.9852693895097937
289,hinge_plateau_smooth,-4.950254820749296,-0.48660960515201646,-9.826625580298053,76.66555727608375,2.0550354728152165
290,hinge_plateau_smooth,-5.005776680342424,-0.4917214738378778,-9.826575521606706,100.41332908820603,2.0336716072109216
291,hinge_plateau_smooth,-5.089442032401694,-0.4994071271169503,-9.87325170570702,70.40642796586792,2.002374306856501
292,hinge_plateau_smooth,-5.060301274882827,-0.4963750556872165,-9.868338440343278,60.914582891447886,2.0146056667080696
293,hinge_plateau_smooth,-4.917918565393636,-0.4839382799416753,-9.812852111175058,73.16922307648906,2.0663792087712527
