subject,time,replica,pair_id,threshold_quantile,xmin_threshold,n_total,n_tail,tail_fraction,pl_alpha_hat,pl_gamma_hat,pl_loglik,pl_mean_loglik_per_clonotype,pl_ks,tln_loglik,tln_mean_loglik_per_clonotype,tln_mu,tln_sigma,delta_loglik_pl_minus_tln,mean_delta_loglik_pl_minus_tln,pl_better
3,2,2,3_2,0.85,1.2677255193147037e-05,93275,15585,0.16708657196462073,2.9158003377600883,2.9158003377600883,162144.18154166132,10.403861504116865,0.2359319858838627,155795.1230999178,9.996478864287315,-10.753726037847846,0.6556244976425362,6349.058441743517,0.4073826398295487,True
3,2,2,3_2,0.9,1.6299328105474763e-05,93275,9445,0.10125971589386223,2.7386330208012915,2.7386330208012915,94471.92516219863,10.002321351212137,0.18602435150873478,90965.43830946206,9.631068111112976,-10.449222166976147,0.6863966461248614,3506.486852736576,0.37125324009916105,True
3,2,2,3_2,0.95,2.3543473930130212e-05,93275,4815,0.05162154918252479,2.5303364576788177,2.5303364576788177,45399.18297327259,9.428698436816736,0.10944963655244029,43917.95114359895,9.121069811754714,-10.003210818608768,0.7126715890777742,1481.2318296736412,0.3076286250620231,True
3,3,1,3_3,0.7,9.043758224167635e-06,90758,37177,0.4096278014059367,3.5190191279091483,3.5190191279091483,414163.87786797504,11.14032541270073,0.3656292869247115,397225.62894608825,10.684714445654256,-11.216455821905674,0.5338088726833297,16938.248921886785,0.4556109670464746,True
3,3,1,3_3,0.75,1.1304697780209544e-05,90758,23584,0.2598558804733467,3.4835969300156746,3.4835969300156746,257003.29686116136,10.897358245469867,0.33743215739484395,245899.2501888896,10.426528586706649,-10.98765036106459,0.5531781789994515,11104.046672271768,0.47082965876321947,True
3,3,1,3_3,0.8,1.1304697780209544e-05,90758,23584,0.2598558804733467,3.4835969300156746,3.4835969300156746,257003.29686116136,10.897358245469867,0.33743215739484395,245899.2501888896,10.426528586706649,-10.98765036106459,0.5531781789994515,11104.046672271768,0.47082965876321947,True
3,3,1,3_3,0.85,1.3565637336251452e-05,90758,15626,0.17217215011348863,3.3508533010301105,3.3508533010301105,166219.56769522687,10.637371540715915,0.3003327787021631,158932.7926041147,10.171047779605445,-10.782593171645855,0.5807216616052919,7286.775091112184,0.4663237611104687,True
3,3,1,3_3,0.9,1.5826576892293363e-05,90758,10933,0.12046320985477864,3.2035147222350613,3.2035147222350613,113594.45169315708,10.390053205264527,0.2701911643647672,108628.24887468148,9.935813488949188,-10.599999518691249,0.609088360302602,4966.202818475605,0.4542397163153394,True
3,3,1,3_3,0.95,2.260939556041909e-05,90758,4816,0.053064192688247865,2.8030001418046178,2.8030001418046178,46869.14778180244,9.731965901537052,0.17545681063122923,45015.0954686555,9.346988261764015,-10.142513878666609,0.6749429348150028,1854.0523131469454,0.38497763977303684,True
3,3,2,3_3,0.7,8.385533277988813e-06,96307,40813,0.4237802028928323,3.5079812839006466,3.5079812839006466,457503.67642723303,11.209753667391102,0.3618454904074682,439105.59681802354,10.75896397760575,-11.290275507207825,0.5325195702927226,18398.079609209497,0.45078968978535017,True
3,3,2,3_3,0.75,1.0481916597486017e-05,96307,26045,0.270437247552099,3.4896110136120355,3.4896110136120355,285878.15852729697,10.976316318959377,0.3371088500671914,273658.50037719676,10.507141500372308,-11.064189840119212,0.5505543870561094,12219.658150100207,0.46917481858706883,True
3,3,2,3_3,0.8,1.0481916597486017e-05,96307,26045,0.270437247552099,3.4896110136120355,3.4896110136120355,285878.15852729697,10.976316318959377,0.3371088500671914,273658.50037719676,10.507141500372308,-11.064189840119212,0.5505543870561094,12219.658150100207,0.46917481858706883,True
3,3,2,3_3,0.85,1.257829991698322e-05,96307,17265,0.17927045801447455,3.3606408477343632,3.3606408477343632,185061.06269180152,10.71885680230533,0.2984071821604402,177027.57124911144,10.25355176652832,-10.859923674479507,0.5774811078726435,8033.49144269008,0.4653050357770101,True
3,3,2,3_3,0.9,1.4674683236480424e-05,96307,12113,0.12577486579376368,3.2240114439416927,3.2240114439416927,126932.86983792402,10.479061325676877,0.2706183439280112,121402.92395251157,10.02253149116747,-10.679748803644543,0.6054254166032149,5529.945885412453,0.45652983450940754,True
3,3,2,3_3,0.95,2.0963833194972034e-05,96307,5345,0.05549960023674291,2.834579380796882,2.834579380796882,52565.097815566376,9.83444299636415,0.18783910196445275,50454.58114013363,9.439584871867845,-10.22762776140678,0.6726683580465256,2110.516675432744,0.3948581244963038,True
3,4,1,3_4,0.7,6.586454626737384e-06,129108,42649,0.33033584286024104,2.9468296715332474,2.9468296715332474,472680.6569009359,11.083041968180636,0.17182114469272433,458616.77340833464,10.75328315806548,-11.416839728137548,0.5779540305418703,14063.883492601279,0.3297588101151558,True
3,4,1,3_4,0.75,7.409761455079556e-06,129108,35321,0.2735771602069585,2.990287324390163,2.990287324390163,388479.8306596145,10.998551305444764,0.1674641148325359,376163.0206179058,10.649840622233397,-11.310272293015085,0.5807205026538923,12316.810041708755,0.3487106832113687,True
3,4,1,3_4,0.8,8.233068283421729e-06,129108,29406,0.22776280323450135,3.007447534991556,3.007447534991556,320703.9180641485,10.906070804058645,0.16006937359722506,310063.3452000213,10.544220403999908,-11.209206772061224,0.5865814704667194,10640.572864127229,0.3618504000587373,True
3,4,1,3_4,0.85,9.879681940106075e-06,129108,20971,0.16242990364655946,3.0030238103184472,3.0030238103184472,224818.41003424744,10.720442994337297,0.1504935386962949,216840.65608096813,10.340024609268424,-11.025785050396035,0.6035608252202209,7977.753953279316,0.38041838506887204,True
3,4,1,3_4,0.9,1.2349602425132594e-05,129108,13338,0.10330885770052979,2.910017052872462,2.910017052872462,139054.56304106564,10.425443322916902,0.1271554955765482,133961.50367072152,10.043597516173453,-10.77833115269274,0.6342448863843517,5093.059370344126,0.38184580674344926,True
3,4,1,3_4,0.95,1.7289443395185632e-05,129108,6682,0.05175511974470986,2.693388923478393,2.693388923478393,66162.58780606094,9.901614457656532,0.08949443149106023,63824.63995931134,9.551727021746684,-10.374882656447282,0.6837349849193295,2337.947846749601,0.3498874359098475,True
3,4,2,3_4,0.7,6.290235667173846e-06,136869,44111,0.32228627373620033,2.909866277555637,2.909866277555637,489629.8230560628,11.099948381493569,0.1539525288476797,475583.5207672203,10.781517552701601,-11.452915153636944,0.5797668110081637,14046.302288842504,0.3184308287919681,True
3,4,2,3_4,0.75,6.989150741304274e-06,136869,37320,0.27266948688161674,2.9473681520456614,2.9473681520456614,411420.03584955935,11.024116716226136,0.1510450160771704,398937.7430314012,10.689650134817823,-11.357637920887072,0.5816609090857922,12482.292818158166,0.334466581408311,True
3,4,2,3_4,0.8,7.688065815434701e-06,136869,31683,0.23148411985182912,2.962450073481033,2.962450073481033,346626.84612224915,10.940467951969483,0.14203200454502415,335695.6727807715,10.595450960476327,-11.26627422188311,0.585884708479099,10931.173341477639,0.3450169914931553,True
3,4,2,3_4,0.85,9.085895963695556e-06,136869,23587,0.17233266846400572,2.9835314935431985,2.9835314935431985,254492.28487834602,10.789514769930301,0.1307075931657269,245822.29924011917,10.421940019507321,-11.104635931320951,0.598494175831626,8669.985638226848,0.3675747504229808,True
3,4,2,3_4,0.9,1.1881556260217264e-05,136869,13872,0.10135238804988712,2.903314296810572,2.903314296810572,145083.37337202043,10.458720687141035,0.11014994232987313,139830.4597840865,10.080050445796317,-10.815123953866951,0.633618788384082,5252.91358793393,0.37867024134471816,True
3,4,2,3_4,0.95,1.607504670499983e-05,136869,7397,0.05404437820105356,2.705032543787098,2.705032543787098,73861.4675985245,9.985327510953697,0.08571042314451804,71261.04843936108,9.633776995993117,-10.45174331313522,0.6806611755711279,2600.4191591634153,0.3515505149605807,True
3,5,1,3_5,0.7,7.698782565850254e-06,75260,41474,0.5510762689343609,3.383478940522218,3.383478940522218,465481.5611693314,11.223454722701726,0.45739499445435694,442911.97309497336,10.67926829085628,-11.354893562604673,0.6389062259071489,22569.588074358064,0.5441864318454469,True
3,5,1,3_5,0.75,1.0265043421133672e-05,75260,22504,0.29901674196120115,3.0595576988053605,3.0595576988053605,241326.51351686113,10.72371638450325,0.3882420902950587,230144.8785167939,10.226843161962046,-11.00122513407289,0.69198080171615,11181.63500006724,0.4968732225412033,True
3,5,1,3_5,0.8,1.0265043421133672e-05,75260,22504,0.29901674196120115,3.0595576988053605,3.0595576988053605,241326.51351686113,10.72371638450325,0.3882420902950587,230144.8785167939,10.226843161962046,-11.00122513407289,0.69198080171615,11181.63500006724,0.4968732225412033,True
3,5,1,3_5,0.85,1.283130427641709e-05,75260,13767,0.18292585702896624,2.7527307453749743,2.7527307453749743,141170.38964364148,10.25425943514502,0.2943996513401613,135334.37953098534,9.830346446646717,-10.693084437480554,0.7335955011184428,5836.010112656135,0.42391298849830283,True
3,5,1,3_5,0.9,1.539756513170051e-05,75260,9714,0.1290725484985384,2.5967705540232484,2.5967705540232484,96392.21920837474,9.923020301459207,0.24202182417129917,92715.12873477646,9.544485148731363,-10.455037115670876,0.7551311415080507,3677.0904735982767,0.378535152727844,True
3,5,1,3_5,0.95,2.566260855283418e-05,75260,4285,0.05693595535477013,2.374789573098017,2.374789573098017,39256.56550322267,9.16139218278242,0.12322053675612601,38022.28578317116,8.873345573668882,-9.84309150112225,0.7716706299184624,1234.2797200515124,0.28804660911353847,True
3,5,2,3_5,0.7,9.154679757858721e-06,84400,25483,0.3019312796208531,3.0772062935484454,3.0772062935484454,276512.296921522,10.850853389378095,0.38625750500333556,263801.40499046777,10.352054506552124,-11.119829526571612,0.6879582121437573,12710.89193105424,0.49879888282597185,True
3,5,2,3_5,0.75,9.154679757858721e-06,84400,25483,0.3019312796208531,3.0772062935484454,3.0772062935484454,276512.296921522,10.850853389378095,0.38625750500333556,263801.40499046777,10.352054506552124,-11.119829526571612,0.6879582121437573,12710.89193105424,0.49879888282597185,True
3,5,2,3_5,0.8,9.154679757858721e-06,84400,25483,0.3019312796208531,3.0772062935484454,3.0772062935484454,276512.296921522,10.850853389378095,0.38625750500333556,263801.40499046777,10.352054506552124,-11.119829526571612,0.6879582121437573,12710.89193105424,0.49879888282597185,True
3,5,2,3_5,0.85,1.1443349697323401e-05,84400,15640,0.1853080568720379,2.781736269636631,2.781736269636631,162569.0390869517,10.394439839319162,0.3075447570332481,155805.6393444726,9.961997400541728,-10.816851518060068,0.7304095414026284,6763.399742479087,0.4324424387774352,True
3,5,2,3_5,0.9,1.373201963678808e-05,84400,10830,0.1283175355450237,2.591848303814765,2.591848303814765,108651.70951468457,10.03247548612046,0.23905817174515234,104587.89133226134,9.657238350162634,-10.567579689786834,0.7539277505473477,4063.8181824232306,0.3752371359578237,True
3,5,2,3_5,0.95,2.2886699394646802e-05,84400,4824,0.057156398104265406,2.3906189034855707,2.3906189034855707,44841.97080514644,9.295599254798184,0.12769485903814262,43411.7171225251,8.999112172994424,-9.965850352445702,0.772020305330099,1430.25368262134,0.2964870818037604,True
3,6,1,3_6,0.7,1.0951023373134219e-05,76505,23531,0.3075746683223319,2.7749044525486113,2.7749044525486113,245485.12511420454,10.432413629433706,0.15188474777952488,237923.84587676823,10.111080951798403,-10.858667037505263,0.6264279323478603,7561.279237436305,0.3213326776353026,True
3,6,1,3_6,0.75,1.216780374792691e-05,76505,19957,0.2608587674008235,2.7890735853379303,2.7890735853379303,206344.73425245902,10.33946656573929,0.14040186400761637,199761.8052211089,10.009610924543212,-10.757768629952444,0.6290147080263818,6582.929031350126,0.32985564119607785,True
3,6,1,3_6,0.8,1.3384584122719602e-05,76505,17155,0.22423371021501862,2.802016787579017,2.802016787579017,175931.03772747488,10.255379640190899,0.136461672981638,170105.14213782884,9.915776283172768,-10.666473164966563,0.6331826388577729,5825.895589646039,0.3396033570181311,True
3,6,1,3_6,0.85,1.5818144872304982e-05,76505,12902,0.16864257238089014,2.7923946438791387,2.7923946438791387,130052.06368886665,10.079992535178008,0.12075647186482716,125552.96520266491,9.73127927473763,-10.496440019492336,0.644860868337017,4499.098486201736,0.34871326044037637,True
3,6,1,3_6,0.9,2.068526637147575e-05,76505,7906,0.1033396510032024,2.7118697974701234,2.7118697974701234,77000.63346845622,9.739518526240351,0.09878573235517328,74274.25322123444,9.394669013563679,-10.201932304292567,0.6715311976386896,2726.3802472217794,0.34484951267667335,True
3,6,1,3_6,0.95,3.0419509369817275e-05,76505,3910,0.051107770733938955,2.5376392214563945,2.5376392214563945,35895.0787741256,9.180327052206035,0.062447034375373286,34713.754067601,8.878197971253453,-9.750078785066206,0.7038172149569837,1181.324706524596,0.30212908095258206,True
3,6,2,3_6,0.7,1.4996865655078088e-05,50916,19415,0.38131432162777906,3.018755536926285,3.018755536926285,200261.7625390998,10.314795907241813,0.27597218645377286,192600.44255014494,9.92018761525341,-10.61231465650688,0.6110240657279401,7661.319988954841,0.39460829198840286,True
3,6,2,3_6,0.75,1.7996238786093707e-05,50916,14057,0.2760821745620237,2.992652274534501,2.992652274534501,142158.02808918158,10.112970625964401,0.24855943657964003,136568.81764240647,9.715360150985735,-10.423504073345608,0.6216758340547255,5589.210446775105,0.3976104749786658,True
3,6,2,3_6,0.8,2.0995611917109324e-05,50916,10563,0.20745934480320527,2.946693681733085,2.946693681733085,104823.38801180176,9.923637982751279,0.22891224084067027,100637.23847165788,9.527334892706417,-10.25750559707293,0.6351855891186372,4186.149540143873,0.39630309004486164,True
3,6,2,3_6,0.85,2.399498504812494e-05,50916,8145,0.15996936130096628,2.877372587680481,2.877372587680481,79290.59457448366,9.734879628543114,0.2038060159607121,76144.53761355407,9.34862340252352,-10.105006388943147,0.6493415838593207,3146.0569609295926,0.3862562260195939,True
3,6,2,3_6,0.9,2.9993731310156176e-05,50916,5267,0.10344488962212271,2.7441822073953492,2.7441822073953492,49496.492165606236,9.397473355915366,0.17201442946648945,47601.52698993692,9.037692612480905,-9.841187559168374,0.6732163000085201,1894.9651756693129,0.3597807434344623,True
3,6,2,3_6,0.95,4.199122383421865e-05,50916,2843,0.0558370649697541,2.571731484989984,2.571731484989984,25285.604454363856,8.893986793655946,0.11466760464298277,24403.741903622293,8.583799473662431,-9.44180892531388,0.6964883201617378,881.8625507415636,0.3101873199935152,True
4,1,1,4_1,0.7,4.148841055824731e-06,193510,71684,0.3704408040928117,3.1963351013995407,3.1963351013995407,840435.2378467452,11.724167706137285,0.2397606160370515,813512.1571644502,11.348587650862816,-11.937377597865897,0.5466631235345507,26923.080682295025,0.37558005527446886,True
4,1,1,4_1,0.75,4.840314565128853e-06,193510,54497,0.2816236886982585,3.2484804910468075,3.2484804910468075,632385.406034044,11.60404070011274,0.2333155953538727,610491.5367158916,11.202296212927163,-11.793786049351908,0.5541581771887152,21893.86931815243,0.4017444871855777,True
4,1,1,4_1,0.8,5.531788074432974e-06,193510,41782,0.2159164901038706,3.239355302957103,3.239355302957103,479015.1861877083,11.464630371636309,0.22124359772150687,461648.75453575986,11.048986514186968,-11.658442358374815,0.5674800646677883,17366.431651948427,0.41564385744934246,True
4,1,1,4_1,0.85,6.223261583737096e-06,193510,32538,0.16814634902589012,3.194713670462435,3.194713670462435,368252.97035818396,11.317627707854937,0.2021328907738644,354541.5851822752,10.896231642457288,-11.531576116095232,0.583759740747265,13711.385175908741,0.4213960653976502,True
4,1,1,4_1,0.9,7.60620860234534e-06,193510,20972,0.10837682807090072,3.0781815806252752,3.0781815806252752,231464.79906922783,11.036849087794575,0.1734217051306504,222565.748037553,10.612518979475158,-11.305355816536085,0.6190661485138167,8899.051031674811,0.4243301083194169,True
4,1,1,4_1,0.95,1.0372102639561828e-05,193510,10650,0.055035915456565554,2.846323414000377,2.846323414000377,112335.8825540184,10.547970192865577,0.13126760563380283,107954.29864579602,10.136553863455026,-10.934773874946853,0.6842073069663581,4381.583908222383,0.4114163294105524,True
4,1,2,4_1,0.7,3.905408404829428e-06,198856,77272,0.3885826930039828,3.1584950488077124,3.1584950488077124,908662.5962727536,11.75927368610562,0.2343669116885806,880597.4940890237,11.396074827738685,-11.989862443906432,0.5465691315540843,28065.102183729876,0.36319885836693594,True
4,1,2,4_1,0.75,4.556309805634333e-06,198856,59162,0.2975117673090075,3.2175365796092263,3.2175365796092263,688908.5721818812,11.64444359862549,0.22370778540279232,665904.8690641173,11.255617948414816,-11.848046667682047,0.5516984662514455,23003.703117763856,0.38882565021067333,True
4,1,2,4_1,0.8,5.2072112064392375e-06,198856,45927,0.2309560687130386,3.235275808060436,3.235275808060436,529191.9589492716,11.522458661555765,0.21551592745008383,510438.05726960936,11.114117126518375,-11.718094037049994,0.5626665183765388,18753.90167966223,0.40834153503739046,True
4,1,2,4_1,0.85,5.858112607244142e-06,198856,36029,0.18118135736412277,3.209981313365841,3.209981313365841,410304.5438561002,11.388174633103894,0.20014432818007716,395220.943559151,10.969522983128897,-11.595190573100547,0.5774779908967418,15083.600296949153,0.4186516499749966,True
4,1,2,4_1,0.9,7.159915408853951e-06,198856,23301,0.1171752423864505,3.1094989489332203,3.1094989489332203,259093.52682898496,11.11941662713982,0.17398394918673019,249152.82653027988,10.692795439263547,-11.372966172811667,0.611853853315277,9940.70029870508,0.42662118787627484,True
4,1,2,4_1,0.95,1.0414422412878475e-05,198856,10173,0.05115762159552641,2.810914691933288,2.810914691933288,106958.35116157343,10.513943886913735,0.1185491005603067,102831.60653625027,10.108287283618429,-10.920111814625386,0.6919204910351913,4126.744625323161,0.4056566032953073,True
4,2,1,4_2,0.7,5.0151708919481435e-06,123267,68901,0.5589573851882499,3.6321704394390615,3.6321704394390615,812407.3654795326,11.790937221223677,0.46398455755359136,775008.2781624885,11.24814267082464,-11.823128453231448,0.5774142780082582,37399.08731704415,0.5427945503990385,True
4,2,1,4_2,0.75,6.686894522597524e-06,123267,36932,0.2996097901303674,3.3747699652838175,3.3747699652838175,419516.79801548726,11.359168147283853,0.401684176324055,400154.5627377474,10.834900973078831,-11.49426757121077,0.6236373133689121,19362.235277739877,0.5242671742050221,True
4,2,1,4_2,0.8,6.686894522597524e-06,123267,36932,0.2996097901303674,3.3747699652838175,3.3747699652838175,419516.79801548726,11.359168147283853,0.401684176324055,400154.5627377474,10.834900973078831,-11.49426757121077,0.6236373133689121,19362.235277739877,0.5242671742050221,True
4,2,1,4_2,0.85,8.358618153246906e-06,123267,22097,0.17926127836322778,3.0804971658568356,3.0804971658568356,241833.32406171795,10.94416998061809,0.3278725618862289,231164.2912305046,10.46134277189232,-11.211563093419526,0.6716147978682652,10669.03283121335,0.48282720872577045,True
4,2,1,4_2,0.9,1.0030341783896287e-05,123267,14852,0.12048642377927588,2.876868890168083,2.876868890168083,157530.68638332107,10.606698517595008,0.27821168866145973,150866.2803040414,10.157977397255683,-10.977093613166549,0.7095289726743681,6664.406079279666,0.44872112033932576,True
4,2,1,4_2,0.95,1.5045512675844429e-05,123267,6710,0.05443468243731088,2.53878597939524,2.53878597939524,66332.11833707786,9.885561600160635,0.16274217585692996,63844.31799190343,9.514801489106324,-10.454567819694729,0.7750229536633445,2487.80034517443,0.37076011105431145,True
4,2,2,4_2,0.7,5.806627684839475e-06,108362,58687,0.5415828426939333,3.677446149569973,3.677446149569973,684753.0943002708,11.667883761314615,0.4767495356722954,652013.3106046992,11.110012619569908,-11.683020350382527,0.579713774874759,32739.78369557159,0.5578711417447065,True
4,2,2,4_2,0.75,7.742170246452635e-06,108362,30708,0.2833834739115188,3.3468307518847857,3.3468307518847857,343800.2501864261,11.195787748678718,0.40061221831444577,327670.013751907,10.670509761362087,-11.34272194694318,0.6319579873399838,16130.236434519116,0.5252779873166313,True
4,2,2,4_2,0.8,7.742170246452635e-06,108362,30708,0.2833834739115188,3.3468307518847857,3.3468307518847857,343800.2501864261,11.195787748678718,0.40061221831444577,327670.013751907,10.670509761362087,-11.34272194694318,0.6319579873399838,16130.236434519116,0.5252779873166313,True
4,2,2,4_2,0.85,9.677712808065793e-06,108362,18406,0.1698565917941714,3.0501909559963365,3.0501909559963365,198340.45080035116,10.775858459217167,0.3299467564924481,189462.9332283443,10.293541955250696,-11.057925521138461,0.6810571928036055,8877.517572006851,0.48231650396647024,True
4,2,2,4_2,0.9,1.161325536967895e-05,108362,12333,0.11381296026282275,2.832778180926578,2.832778180926578,128553.97009030849,10.423576590473404,0.26935863131435983,123107.95591872378,9.981995939246232,-10.8177436431631,0.7193107008300957,5446.014171584713,0.44158065122717205,True
4,2,2,4_2,0.95,1.7419883054518428e-05,108362,5744,0.053007511858400545,2.5410995605391946,2.5410995605391946,55955.21688745341,9.741507118289244,0.1655640668523677,53781.83879695704,9.363133495291963,-10.30901095629056,0.782269980233783,2173.3780904963714,0.37837362299727917,True
4,3,1,4_3,0.7,1.3039849780930524e-05,60745,31817,0.5237797349576097,4.3336425339147695,4.3336425339147695,354810.26334121614,11.151593907069055,0.5076531414023949,336766.81517192395,10.584493043716376,-10.947528346870646,0.4716274371385478,18043.448169292184,0.5671008633526788,True
4,3,1,4_3,0.75,1.7386466374574033e-05,60745,15665,0.2578813071034653,4.109569387189258,4.109569387189258,168754.57685931522,10.772714769187054,0.4581551228854133,159704.081764966,10.194962129905266,-10.638230513293331,0.5131633933052249,9050.49509434923,0.5777526392817893,True
4,3,1,4_3,0.8,1.7386466374574033e-05,60745,15665,0.2578813071034653,4.109569387189258,4.109569387189258,168754.57685931522,10.772714769187054,0.4581551228854133,159704.081764966,10.194962129905266,-10.638230513293331,0.5131633933052249,9050.49509434923,0.5777526392817893,True
4,3,1,4_3,0.85,1.7386466374574033e-05,60745,15665,0.2578813071034653,4.109569387189258,4.109569387189258,168754.57685931522,10.772714769187054,0.4581551228854133,159704.081764966,10.194962129905266,-10.638230513293331,0.5131633933052249,9050.49509434923,0.5777526392817893,True
4,3,1,4_3,0.9,2.173308296821754e-05,60745,8488,0.13973166515762614,3.7000611137367767,3.7000611137367767,87932.17715326062,10.3595873177734,0.3891376060320452,83251.68235243356,9.808162388363991,-10.366312910301945,0.569756723381055,4680.4948008270585,0.5514249294094083,True
4,3,1,4_3,0.95,3.0426316155504554e-05,60745,3436,0.05656432628199852,3.0591699234040024,3.0591699234040024,33112.29574498712,9.636873034047474,0.270081490104773,31487.10345427249,9.16388342673821,-9.914570082255954,0.6693484508545816,1625.192290714629,0.4729896073092634,True
4,3,2,4_3,0.7,1.2791704153466338e-05,61352,32879,0.5359075498761247,4.338450992967553,4.338450992967553,367346.56276203017,11.172680518325684,0.5106602998874662,348697.37200647383,10.605473767647247,-10.967173593474378,0.47101716866664384,18649.190755556338,0.5672067506784372,True
4,3,2,4_3,0.75,1.7055605537955118e-05,61352,16089,0.26224083974442564,4.082146926416048,4.082146926416048,173442.78066749708,10.780208879824544,0.44875380694884703,164278.55135298427,10.210612925165286,-10.654582471637196,0.5118949124988285,9164.229314512806,0.5695959546592583,True
4,3,2,4_3,0.8,1.7055605537955118e-05,61352,16089,0.26224083974442564,4.082146926416048,4.082146926416048,173442.78066749708,10.780208879824544,0.44875380694884703,164278.55135298427,10.210612925165286,-10.654582471637196,0.5118949124988285,9164.229314512806,0.5695959546592583,True
4,3,2,4_3,0.85,1.7055605537955118e-05,61352,16089,0.26224083974442564,4.082146926416048,4.082146926416048,173442.78066749708,10.780208879824544,0.44875380694884703,164278.55135298427,10.210612925165286,-10.654582471637196,0.5118949124988285,9164.229314512806,0.5695959546592583,True
4,3,2,4_3,0.9,2.13195069224439e-05,61352,8869,0.1445592645716521,3.736498989000236,3.736498989000236,92212.2082248047,10.397137019371371,0.3937309730522043,87282.90838066363,9.841347207200771,-10.390457657219544,0.5655990585363145,4929.29984414106,0.555789812170601,True
4,3,2,4_3,0.95,2.9847309691421458e-05,61352,3573,0.05823771026209414,3.0896214406212263,3.0896214406212263,34578.9337203615,9.677843190697313,0.28211586901763225,32861.636839424944,9.197211541960522,-9.940860270015776,0.6667283850608023,1717.2968809365557,0.48063164873679143,True
4,4,1,4_4,0.7,6.1684796856542756e-06,157375,49464,0.3143065925337569,3.5627860148603196,3.5627860148603196,571158.4712444851,11.546952758460398,0.27264273006631085,551095.2625767299,11.141340420846067,-11.60585780466917,0.4888668544463837,20063.208667755243,0.40561233761433046,True
4,4,1,4_4,0.75,6.1684796856542756e-06,157375,49464,0.3143065925337569,3.5627860148603196,3.5627860148603196,571158.4712444851,11.546952758460398,0.27264273006631085,551095.2625767299,11.141340420846067,-11.60585780466917,0.4888668544463837,20063.208667755243,0.40561233761433046,True
4,4,1,4_4,0.8,7.196559633263321e-06,157375,35978,0.2286131850675139,3.615661684693148,3.615661684693148,410908.7723930618,11.421112135000884,0.26046472844516094,395218.6569910098,10.985009088637772,-11.459595035192295,0.5001098718109013,15690.115402052004,0.4361030463631109,True
4,4,1,4_4,0.85,8.224639580872367e-06,157375,26607,0.16906751389992059,3.6080264230524426,3.6080264230524426,300221.09981541,11.283538159710226,0.24970872326831284,288001.59258925717,10.824279046463607,-11.32494438415862,0.5182566932173732,12219.507226152811,0.4592591132466197,True
4,4,1,4_4,0.9,9.252719528481412e-06,157375,19963,0.12684988085782367,3.5428420903562894,3.5428420903562894,222200.4608646537,11.130614680391409,0.2337824976205981,212780.6854207313,10.658752964020001,-11.197332291689007,0.5410793056567686,9419.775443922408,0.4718617163714075,True
4,4,1,4_4,0.95,1.2336959371308551e-05,157375,9530,0.060555996822875297,3.22805110061785,3.22805110061785,101544.20363394529,10.655215491494785,0.18499475341028332,97051.61510731014,10.183800116192039,-10.854088234047406,0.6171613502049759,4492.588526635154,0.4714153753027444,True
4,4,2,4_4,0.7,6.39467962655071e-06,153007,47126,0.30799898043880347,3.572527149316212,3.572527149316212,542712.919393748,11.516210147132115,0.2708059245427153,523410.30282942654,11.106614243293013,-11.571321404791691,0.48977156840130937,19302.616564321506,0.4095959038391017,True
4,4,2,4_4,0.75,6.39467962655071e-06,153007,47126,0.30799898043880347,3.572527149316212,3.572527149316212,542712.919393748,11.516210147132115,0.2708059245427153,523410.30282942654,11.106614243293013,-11.571321404791691,0.48977156840130937,19302.616564321506,0.4095959038391017,True
4,4,2,4_4,0.8,7.460459564309161e-06,153007,34364,0.2245910317828596,3.638976001550007,3.638976001550007,391658.523242195,11.397349646205186,0.2656268187638226,376364.89219490753,10.952301600363972,-11.426958682491918,0.5019993698929949,15293.63104728749,0.4450480458412144,True
4,4,2,4_4,0.85,8.526239502067614e-06,153007,25236,0.16493363048749404,3.61460951554971,3.61460951554971,283930.5040370859,11.251010621219129,0.24793945157711206,272168.5759977247,10.784933269841684,-11.28989585968989,0.5219493097812585,11761.928039361199,0.4660773513774449,True
4,4,2,4_4,0.9,9.592019439826065e-06,153007,18979,0.12404007659780271,3.5590186057108615,3.5590186057108615,210731.96257613332,11.10342813510371,0.2417935613045998,201568.96486607744,10.620631480377124,-11.16380430725657,0.5460061483739032,9162.997710055875,0.482796654726586,True
4,4,2,4_4,0.95,1.278935925310142e-05,153007,8870,0.05797120393184626,3.1830035637367127,3.1830035637367127,93928.99179800521,10.589514295152785,0.19109357384441938,89769.81870745831,10.12061090275742,-10.808812585091253,0.6276735668258414,4159.173090546901,0.46890339239536655,True
4,5,1,4_5,0.7,4.555032536597409e-06,181022,70713,0.3906320778689883,3.3057891035846905,3.3057891035846905,827413.5087186322,11.701009838624188,0.2775444402019431,800498.5134421469,11.320386823386746,-11.865586876473639,0.5244489403981044,26914.99527648522,0.3806230152374418,True
4,5,1,4_5,0.75,5.46603904391689e-06,181022,51087,0.2822143164919181,3.392460470760861,3.392460470760861,591142.947507347,11.571298911804314,0.26535126353083954,570001.2094801634,11.157460987730017,-11.698976589743854,0.5298062085184905,21141.738027183572,0.41383792407429626,True
4,5,1,4_5,0.8,6.377045551236373e-06,181022,37531,0.2073283910242954,3.4107937431749407,3.4107937431749407,428902.78747647745,11.427960551983093,0.2537102661799579,412456.2735228343,10.989749101351798,-11.548004504691164,0.5442284536008082,16446.513953643152,0.4382114506312955,True
