bin,x0_lo,x0_hi,x0_mid,n,resid_med,mad,sigma_mad,var_mad,mean_resid2,D_var_mad,D_mean_resid2,D_mad2,model,dt,obs_class,weight_col,weight_cap_q,nbins_diff,min_per_bin_diff
9,-9.214392806980074,-9.11708996804717,-9.166330109398462,1124,-0.021248444050346406,0.31229044801398687,0.4630018182255369,0.21437068368015308,0.23835909326288132,0.10718534184007654,0.11917954663144066,0.048762661960388316,rational_saturating,1,TT,unweighted,,20,200
10,-9.11708996804717,-9.00651672903175,-9.064210368554383,1130,-0.015150747011389142,0.33868107332722885,0.5021285593149495,0.25213309007970675,0.24824825890024174,0.12606654503985337,0.12412412945012087,0.05735243471504188,rational_saturating,1,TT,unweighted,,20,200
11,-9.00651672903175,-8.889661655311748,-8.94981459526902,1127,0.013727561724141552,0.30339010441057046,0.4498061687991117,0.202325589489735,0.2502050208126094,0.1011627947448675,0.1251025104063047,0.04602277772712842,rational_saturating,1,TT,unweighted,,20,200
12,-8.889661655311748,-8.754318998490497,-8.823522401252866,1127,0.02001803112150914,0.30397081047197605,0.4506671236057517,0.20310085629908187,0.2289840339972893,0.10155042814954093,0.11449201699864466,0.04619912680949499,rational_saturating,1,TT,unweighted,,20,200
13,-8.754318998490497,-8.597675162523384,-8.680023146405262,1126,0.05104510777432482,0.3307134554271864,0.4903157690163465,0.24040955334609124,0.2485312732051891,0.12020477667304562,0.12426563660259456,0.054685694800294796,rational_saturating,1,TT,unweighted,,20,200
14,-8.597675162523384,-8.4372682099423,-8.519605424247855,1127,0.06948998713213558,0.3302475238412794,0.48962497884708084,0.23973261991100436,0.254752922490352,0.11986630995550218,0.127376461245176,0.05453171350164821,rational_saturating,1,TT,unweighted,,20,200
15,-8.4372682099423,-8.239611726240234,-8.341456751393569,1127,0.07518617599758701,0.31207356019570476,0.46268026034615184,0.21407302331398284,0.24793781322630848,0.10703651165699142,0.12396890661315424,0.048694953486611084,rational_saturating,1,TT,unweighted,,20,200
16,-8.239611726240234,-7.984983465921255,-8.12735118798228,1127,0.08928645139983143,0.31486955264329064,0.4668255987489427,0.21792613964730884,0.2415605862294393,0.10896306982365442,0.12078029311471965,0.04957141759089299,rational_saturating,1,TT,unweighted,,20,200
17,-7.984983465921255,-7.609039077692163,-7.812343752592843,1127,0.11257367667372292,0.3032367968965101,0.44957887507876587,0.20212116491708856,0.23483008054780463,0.10106058245854428,0.11741504027390232,0.045976277496027666,rational_saturating,1,TT,unweighted,,20,200
18,-7.609039077692163,-6.956377852943385,-7.370318149679292,1127,0.07226895336806088,0.30766666343330895,0.4561465952062238,0.2080697163182306,0.28490794971749783,0.1040348581591153,0.14245397485874892,0.0473293878940925,rational_saturating,1,TT,unweighted,,20,200
